"year","month","time","hdi","hwi","hhi","hxi"
1689,9,1689.79166666667,-1.590945,0,-1.590945,-1.590945
1689,10,1689.875,0,0,0,0
1689,11,1689.95833333333,0,1.5,1.5,1.5
1689,12,1690.04166666667,-1,0.670194,-0.329806,-1
1690,1,1690.125,0,1,1,1
1690,2,1690.20833333333,-1.5,0,-1.5,-1.5
1690,3,1690.29166666667,-2,0,-2,-2
1690,4,1690.375,-1.590945,1,-0.590945,-1.590945
1690,5,1690.45833333333,0,1.340387,1.340387,1.340387
1690,6,1690.54166666667,-1.5,0,-1.5,-1.5
1690,7,1690.625,-2,0,-2,-2
1690,8,1690.70833333333,0,1,1,1
1690,9,1690.79166666667,0,1.340387,1.340387,1.340387
1690,10,1690.875,0,2.245797,2.245797,2.245797
1690,11,1690.95833333333,-1.5,0.670194,-0.829806,-1.5
1690,12,1691.04166666667,-0.670194,1,0.329806,1
1691,1,1691.125,-1.590945,0,-1.590945,-1.590945
1691,2,1691.20833333333,-1.340387,0,-1.340387,-1.340387
1691,3,1691.29166666667,-2,0,-2,-2
1691,4,1691.375,-3,0,-3,-3
1691,5,1691.45833333333,-2.76406,0,-2.76406,-2.76406
1691,6,1691.54166666667,0,2,2,2
1691,7,1691.625,-1.5,0.670194,-0.829806,-1.5
1691,8,1691.70833333333,-1.340387,0,-1.340387,-1.340387
1691,9,1691.79166666667,-1.590945,0,-1.590945,-1.590945
1691,10,1691.875,-2.117092,0,-2.117092,-2.117092
1691,11,1691.95833333333,-2.76406,0,-2.76406,-2.76406
1691,12,1692.04166666667,-2.487896,0,-2.487896,-2.487896
1692,1,1692.125,-2.276043,0,-2.276043,-2.276043
1692,2,1692.20833333333,0,1.5,1.5,1.5
1692,3,1692.29166666667,0,1.340387,1.340387,1.340387
1692,4,1692.375,0,1.590945,1.590945,1.590945
1692,5,1692.45833333333,0,0.670194,0.670194,0.670194
1692,6,1692.54166666667,0,2.369195,2.369195,2.369195
1692,7,1692.625,0,2.84331,2.84331,2.84331
1692,8,1692.70833333333,0,2.926341,2.926341,2.926341
1692,9,1692.79166666667,0,2.709214,2.709214,2.709214
1692,10,1692.875,0,2.81234,2.81234,2.81234
1692,11,1692.95833333333,0,2.646365,2.646365,2.646365
1692,12,1693.04166666667,0,2.276043,2.276043,2.276043
1693,1,1693.125,0,2.709214,2.709214,2.709214
1693,2,1693.20833333333,0,2.531106,2.531106,2.531106
1693,3,1693.29166666667,0,2.911001,2.911001,2.911001
1693,4,1693.375,0,2.117092,2.117092,2.117092
1693,5,1693.45833333333,0,3.096548,3.096548,3.096548
1693,6,1693.54166666667,0,2.487896,2.487896,2.487896
1693,7,1693.625,0,2.926341,2.926341,2.926341
1693,8,1693.70833333333,-1,2.40819,1.40819,2.40819
1693,9,1693.79166666667,0,3,3,3
1693,10,1693.875,0,3.440274,3.440274,3.440274
1693,11,1693.95833333333,0,3.757015,3.757015,3.757015
1693,12,1694.04166666667,0,4,4,4
1694,1,1694.125,0,4,4,4
1694,2,1694.20833333333,0,4,4,4
1694,3,1694.29166666667,0,4,4,4
1694,4,1694.375,-1.5,3.811136,2.311136,3.811136
1694,5,1694.45833333333,-2,3.096548,1.096548,3.096548
1694,6,1694.54166666667,-1.590945,2.911001,1.320056,2.911001
1694,7,1694.625,0,3.25608,3.25608,3.25608
1694,8,1694.70833333333,0,3.334744,3.334744,3.334744
1694,9,1694.79166666667,0,3.096548,3.096548,3.096548
1694,10,1694.875,0,3.096548,3.096548,3.096548
1694,11,1694.95833333333,0,2.76406,2.76406,2.76406
1694,12,1695.04166666667,0,2.84331,2.84331,2.84331
1695,1,1695.125,0,2.601192,2.601192,2.601192
1695,2,1695.20833333333,0,2.709214,2.709214,2.709214
1695,3,1695.29166666667,-1,2.249872,1.249872,2.249872
1695,4,1695.375,-1.340387,0,-1.340387,-1.340387
1695,5,1695.45833333333,0,1,1,1
1695,6,1695.54166666667,0,2,2,2
1695,7,1695.625,0,2,2,2
1695,8,1695.70833333333,0,2.694956,2.694956,2.694956
1695,9,1695.79166666667,0,2.369195,2.369195,2.369195
1695,10,1695.875,0,2.132482,2.132482,2.132482
1695,11,1695.95833333333,0,0,0,0
1695,12,1696.04166666667,-1,0,-1,-1
1696,1,1696.125,0,1,1,1
1696,2,1696.20833333333,0,1.340387,1.340387,1.340387
1696,3,1696.29166666667,0,2.117092,2.117092,2.117092
1696,4,1696.375,0,2.694956,2.694956,2.694956
1696,5,1696.45833333333,0,2.369195,2.369195,2.369195
1696,6,1696.54166666667,0,2.487896,2.487896,2.487896
1696,7,1696.625,0,2.276043,2.276043,2.276043
1696,8,1696.70833333333,0,2.107166,2.107166,2.107166
1696,9,1696.79166666667,0,0,0,0
1696,10,1696.875,0,0,0,0
1696,11,1696.95833333333,0,0,0,0
1696,12,1697.04166666667,0,0,0,0
1697,1,1697.125,-1,0,-1,-1
1697,2,1697.20833333333,-2,0,-2,-2
1697,3,1697.29166666667,-1.590945,0,-1.590945,-1.590945
1697,4,1697.375,-1.796638,0,-1.796638,-1.796638
1697,5,1697.45833333333,-1.796638,0,-1.796638,-1.796638
1697,6,1697.54166666667,-2.487896,0,-2.487896,-2.487896
1697,7,1697.625,-0.670194,1,0.329806,1
1697,8,1697.70833333333,0,2,2,2
1697,9,1697.79166666667,0,2,2,2
1697,10,1697.875,0,2.245797,2.245797,2.245797
1697,11,1697.95833333333,0,2.369195,2.369195,2.369195
1697,12,1698.04166666667,0,2.84331,2.84331,2.84331
1698,1,1698.125,-1,2.276043,1.276043,2.276043
1698,2,1698.20833333333,-1.340387,0,-1.340387,-1.340387
1698,3,1698.29166666667,0,2.249872,2.249872,2.249872
1698,4,1698.375,0,2.646365,2.646365,2.646365
1698,5,1698.45833333333,0,2.381728,2.381728,2.381728
1698,6,1698.54166666667,0,2.694956,2.694956,2.694956
1698,7,1698.625,0,3.096548,3.096548,3.096548
1698,8,1698.70833333333,0,3.096548,3.096548,3.096548
1698,9,1698.79166666667,0,3.096548,3.096548,3.096548
1698,10,1698.875,0,3.096548,3.096548,3.096548
1698,11,1698.95833333333,0,3,3,3
1698,12,1699.04166666667,0,3.175638,3.175638,3.175638
1699,1,1699.125,-1.5,2.117092,0.617092,2.117092
1699,2,1699.20833333333,-2,0,-2,-2
1699,3,1699.29166666667,-1.590945,0,-1.590945,-1.590945
1699,4,1699.375,0,0,0,0
1699,5,1699.45833333333,0,0,0,0
1699,6,1699.54166666667,-1,0,-1,-1
1699,7,1699.625,-0.670194,0,-0.670194,-0.670194
1699,8,1699.70833333333,0,0,0,0
1699,9,1699.79166666667,-1.5,0,-1.5,-1.5
1699,10,1699.875,-1.340387,0,-1.340387,-1.340387
1699,11,1699.95833333333,0,0,0,0
1699,12,1700.04166666667,0,0,0,0
1700,1,1700.125,0,2,2,2
1700,2,1700.20833333333,-1,1.340387,0.340387,1.340387
1700,3,1700.29166666667,-2,0,-2,-2
1700,4,1700.375,-0.670194,1,0.329806,1
1700,5,1700.45833333333,-1.796638,0,-1.796638,-1.796638
1700,6,1700.54166666667,-2,0,-2,-2
1700,7,1700.625,-2.84331,0,-2.84331,-2.84331
1700,8,1700.70833333333,-2.694956,0,-2.694956,-2.694956
1700,9,1700.79166666667,-3,0,-3,-3
1700,10,1700.875,-2.84331,0,-2.84331,-2.84331
1700,11,1700.95833333333,-2.117092,1.5,-0.617092,-2.117092
1700,12,1701.04166666667,0,2,2,2
1701,1,1701.125,0,2,2,2
1701,2,1701.20833333333,0,1.796638,1.796638,1.796638
1701,3,1701.29166666667,0,0,0,0
1701,4,1701.375,-1.5,0,-1.5,-1.5
1701,5,1701.45833333333,-2,0,-2,-2
1701,6,1701.54166666667,-1.590945,0,-1.590945,-1.590945
1701,7,1701.625,-2.694956,0,-2.694956,-2.694956
1701,8,1701.70833333333,-3,0,-3,-3
1701,9,1701.79166666667,-3,0,-3,-3
1701,10,1701.875,-3,1,-2,-3
1701,11,1701.95833333333,-3,0,-3,-3
1701,12,1702.04166666667,-3,0,-3,-3
1702,1,1702.125,-2.911001,0,-2.911001,-2.911001
1702,2,1702.20833333333,-2.40819,0,-2.40819,-2.40819
1702,3,1702.29166666667,0,1,1,1
1702,4,1702.375,0,0.670194,0.670194,0.670194
1702,5,1702.45833333333,-2,0,-2,-2
1702,6,1702.54166666667,-2,0,-2,-2
1702,7,1702.625,0,1.5,1.5,1.5
1702,8,1702.70833333333,0,2,2,2
1702,9,1702.79166666667,-1,0,-1,-1
1702,10,1702.875,-1.340387,0,-1.340387,-1.340387
1702,11,1702.95833333333,-0.670194,0,-0.670194,-0.670194
1702,12,1703.04166666667,0,0,0,0
1703,1,1703.125,0,1,1,1
1703,2,1703.20833333333,0,0.670194,0.670194,0.670194
1703,3,1703.29166666667,0,0,0,0
1703,4,1703.375,0,0,0,0
1703,5,1703.45833333333,0,1.5,1.5,1.5
1703,6,1703.54166666667,0,2,2,2
1703,7,1703.625,0,2.245797,2.245797,2.245797
1703,8,1703.70833333333,0,3,3,3
1703,9,1703.79166666667,0,3,3,3
1703,10,1703.875,0,3,3,3
1703,11,1703.95833333333,0,2.926341,2.926341,2.926341
1703,12,1704.04166666667,0,3,3,3
1704,1,1704.125,0,2.81234,2.81234,2.81234
1704,2,1704.20833333333,0,2.646365,2.646365,2.646365
1704,3,1704.29166666667,-1.5,0,-1.5,-1.5
1704,4,1704.375,-2,0,-2,-2
1704,5,1704.45833333333,0,1,1,1
1704,6,1704.54166666667,-1,0,-1,-1
1704,7,1704.625,-2,0,-2,-2
1704,8,1704.70833333333,-2.487896,0,-2.487896,-2.487896
1704,9,1704.79166666667,-2.276043,0,-2.276043,-2.276043
1704,10,1704.875,-2.107166,0,-2.107166,-2.107166
1704,11,1704.95833333333,0,0,0,0
1704,12,1705.04166666667,0,0,0,0
1705,1,1705.125,0,0,0,0
1705,2,1705.20833333333,0,0,0,0
1705,3,1705.29166666667,0,0,0,0
1705,4,1705.375,0,1,1,1
1705,5,1705.45833333333,0,2,2,2
1705,6,1705.54166666667,-1,0.670194,-0.329806,-1
1705,7,1705.625,-2,0,-2,-2
1705,8,1705.70833333333,-2,0,-2,-2
1705,9,1705.79166666667,-2.694956,0,-2.694956,-2.694956
1705,10,1705.875,-2.369195,0,-2.369195,-2.369195
1705,11,1705.95833333333,-2.132482,0,-2.132482,-2.132482
1705,12,1706.04166666667,0,0,0,0
1706,1,1706.125,-2.40819,0,-2.40819,-2.40819
1706,2,1706.20833333333,-2.81234,0,-2.81234,-2.81234
1706,3,1706.29166666667,-3.175638,0,-3.175638,-3.175638
1706,4,1706.375,-3.757015,0,-3.757015,-3.757015
1706,5,1706.45833333333,-3.811136,0,-3.811136,-3.811136
1706,6,1706.54166666667,-4,0,-4,-4
1706,7,1706.625,-3.811136,0,-3.811136,-3.811136
1706,8,1706.70833333333,-4,0,-4,-4
1706,9,1706.79166666667,-4,0,-4,-4
1706,10,1706.875,-4,0,-4,-4
1706,11,1706.95833333333,-4,0,-4,-4
1706,12,1707.04166666667,-4,1,-3,-4
1707,1,1707.125,-4,0.670194,-3.329806,-4
1707,2,1707.20833333333,-3.334744,1,-2.334744,-3.334744
1707,3,1707.29166666667,-2.117092,0.670194,-1.446898,-2.117092
1707,4,1707.375,-2.381728,0,-2.381728,-2.381728
1707,5,1707.45833333333,-2,0,-2,-2
1707,6,1707.54166666667,-2,0,-2,-2
1707,7,1707.625,-3,0,-3,-3
1707,8,1707.70833333333,-0.670194,1.5,0.829806,1.5
1707,9,1707.79166666667,0,2,2,2
1707,10,1707.875,-1.5,0,-1.5,-1.5
1707,11,1707.95833333333,0,1.5,1.5,1.5
1707,12,1708.04166666667,0,1.340387,1.340387,1.340387
1708,1,1708.125,0,1.590945,1.590945,1.590945
1708,2,1708.20833333333,0,1.796638,1.796638,1.796638
1708,3,1708.29166666667,0,2.369195,2.369195,2.369195
1708,4,1708.375,-1,0.670194,-0.329806,-1
1708,5,1708.45833333333,-2,0,-2,-2
1708,6,1708.54166666667,0,1.5,1.5,1.5
1708,7,1708.625,0,2,2,2
1708,8,1708.70833333333,0,2.117092,2.117092,2.117092
1708,9,1708.79166666667,0,2.694956,2.694956,2.694956
1708,10,1708.875,0,2.369195,2.369195,2.369195
1708,11,1708.95833333333,0,2.487896,2.487896,2.487896
1708,12,1709.04166666667,-1,0,-1,-1
1709,1,1709.125,0,2.107166,2.107166,2.107166
1709,2,1709.20833333333,0,0.670194,0.670194,0.670194
1709,3,1709.29166666667,0,2.117092,2.117092,2.117092
1709,4,1709.375,0,2,2,2
1709,5,1709.45833333333,0,1.590945,1.590945,1.590945
1709,6,1709.54166666667,0,1.796638,1.796638,1.796638
1709,7,1709.625,0,2.369195,2.369195,2.369195
1709,8,1709.70833333333,-1.5,0,-1.5,-1.5
1709,9,1709.79166666667,-2,0,-2,-2
1709,10,1709.875,-1.590945,1,-0.590945,-1.590945
1709,11,1709.95833333333,0,0.670194,0.670194,0.670194
1709,12,1710.04166666667,0,0,0,0
1710,1,1710.125,0,0,0,0
1710,2,1710.20833333333,0,0,0,0
1710,3,1710.29166666667,0,1.5,1.5,1.5
1710,4,1710.375,0,1.340387,1.340387,1.340387
1710,5,1710.45833333333,0,0,0,0
1710,6,1710.54166666667,0,0,0,0
1710,7,1710.625,0,1,1,1
1710,8,1710.70833333333,0,1.340387,1.340387,1.340387
1710,9,1710.79166666667,-1.5,0,-1.5,-1.5
1710,10,1710.875,-2,0,-2,-2
1710,11,1710.95833333333,-2.245797,0,-2.245797,-2.245797
1710,12,1711.04166666667,-3,0,-3,-3
1711,1,1711.125,-2.369195,1,-1.369195,-2.369195
1711,2,1711.20833333333,0,2,2,2
1711,3,1711.29166666667,0,2,2,2
1711,4,1711.375,0,2.245797,2.245797,2.245797
1711,5,1711.45833333333,-1.5,0,-1.5,-1.5
1711,6,1711.54166666667,-2,0,-2,-2
1711,7,1711.625,-2,0,-2,-2
1711,8,1711.70833333333,0,2,2,2
1711,9,1711.79166666667,0,2,2,2
1711,10,1711.875,0,2,2,2
1711,11,1711.95833333333,0,2.694956,2.694956,2.694956
1711,12,1712.04166666667,0,2.369195,2.369195,2.369195
1712,1,1712.125,-1,0,-1,-1
1712,2,1712.20833333333,0,2.601192,2.601192,2.601192
1712,3,1712.29166666667,0,2.709214,2.709214,2.709214
1712,4,1712.375,0,3,3,3
1712,5,1712.45833333333,0,2.911001,2.911001,2.911001
1712,6,1712.54166666667,-1.5,0,-1.5,-1.5
1712,7,1712.625,-0.670194,1,0.329806,1
1712,8,1712.70833333333,0,0.670194,0.670194,0.670194
1712,9,1712.79166666667,0,1,1,1
1712,10,1712.875,0,0.670194,0.670194,0.670194
1712,11,1712.95833333333,0,2.117092,2.117092,2.117092
1712,12,1713.04166666667,0,2,2,2
1713,1,1713.125,0,1.590945,1.590945,1.590945
1713,2,1713.20833333333,0,1.796638,1.796638,1.796638
1713,3,1713.29166666667,0,0.670194,0.670194,0.670194
1713,4,1713.375,0,1,1,1
1713,5,1713.45833333333,0,1.340387,1.340387,1.340387
1713,6,1713.54166666667,0,0.670194,0.670194,0.670194
1713,7,1713.625,0,2.249872,2.249872,2.249872
1713,8,1713.70833333333,0,2.646365,2.646365,2.646365
1713,9,1713.79166666667,-1,1.590945,0.590945,1.590945
1713,10,1713.875,0,2.276043,2.276043,2.276043
1713,11,1713.95833333333,0,2.117092,2.117092,2.117092
1713,12,1714.04166666667,-1,0,-1,-1
1714,1,1714.125,-2,0,-2,-2
1714,2,1714.20833333333,-2,0,-2,-2
1714,3,1714.29166666667,0,1.5,1.5,1.5
1714,4,1714.375,0,2,2,2
1714,5,1714.45833333333,0,2,2,2
1714,6,1714.54166666667,-1,0,-1,-1
1714,7,1714.625,0,1,1,1
1714,8,1714.70833333333,0,1.340387,1.340387,1.340387
1714,9,1714.79166666667,0,2.276043,2.276043,2.276043
1714,10,1714.875,-1,0.670194,-0.329806,-1
1714,11,1714.95833333333,-2,0,-2,-2
1714,12,1715.04166666667,-2,0,-2,-2
1715,1,1715.125,-3,0,-3,-3
1715,2,1715.20833333333,-2.369195,1,-1.369195,-2.369195
1715,3,1715.29166666667,-2.132482,0.670194,-1.462288,-2.132482
1715,4,1715.375,-2.276043,0,-2.276043,-2.276043
1715,5,1715.45833333333,-2.709214,0,-2.709214,-2.709214
1715,6,1715.54166666667,-2.531106,0,-2.531106,-2.531106
1715,7,1715.625,-2.381728,0,-2.381728,-2.381728
1715,8,1715.70833333333,0,1.5,1.5,1.5
1715,9,1715.79166666667,-1,0.670194,-0.329806,-1
1715,10,1715.875,-0.670194,0,-0.670194,-0.670194
1715,11,1715.95833333333,-1,0,-1,-1
1715,12,1716.04166666667,-0.670194,0,-0.670194,-0.670194
1716,1,1716.125,0,1.5,1.5,1.5
1716,2,1716.20833333333,0,1.340387,1.340387,1.340387
1716,3,1716.29166666667,0,0,0,0
1716,4,1716.375,0,1,1,1
1716,5,1716.45833333333,0,0.670194,0.670194,0.670194
1716,6,1716.54166666667,0,2.132482,2.132482,2.132482
1716,7,1716.625,0,2.694956,2.694956,2.694956
1716,8,1716.70833333333,0,2.76406,2.76406,2.76406
1716,9,1716.79166666667,0,3,3,3
1716,10,1716.875,-1,2.76406,1.76406,2.76406
1716,11,1716.95833333333,-0.670194,2.487896,1.817702,2.487896
1716,12,1717.04166666667,0,2.276043,2.276043,2.276043
1717,1,1717.125,0,2.40819,2.40819,2.40819
1717,2,1717.20833333333,0,2.531106,2.531106,2.531106
1717,3,1717.29166666667,0,2.911001,2.911001,2.911001
1717,4,1717.375,0,2.117092,2.117092,2.117092
1717,5,1717.45833333333,0,0,0,0
1717,6,1717.54166666667,0,1,1,1
1717,7,1717.625,0,1.340387,1.340387,1.340387
1717,8,1717.70833333333,-1.5,0,-1.5,-1.5
1717,9,1717.79166666667,-2,0,-2,-2
1717,10,1717.875,-2,0,-2,-2
1717,11,1717.95833333333,-2.694956,0,-2.694956,-2.694956
1717,12,1718.04166666667,0,1.5,1.5,1.5
1718,1,1718.125,-1,0.670194,-0.329806,-1
1718,2,1718.20833333333,0,1,1,1
1718,3,1718.29166666667,0,2,2,2
1718,4,1718.375,0,1.590945,1.590945,1.590945
1718,5,1718.45833333333,0,0,0,0
1718,6,1718.54166666667,-1.5,0,-1.5,-1.5
1718,7,1718.625,-2.245797,0,-2.245797,-2.245797
1718,8,1718.70833333333,-3,0,-3,-3
1718,9,1718.79166666667,-3,0,-3,-3
1718,10,1718.875,-3,1,-2,-3
1718,11,1718.95833333333,-2.84331,0.670194,-2.173116,-2.84331
1718,12,1719.04166666667,-2.601192,0,-2.601192,-2.601192
1719,1,1719.125,-2.40819,0,-2.40819,-2.40819
1719,2,1719.20833333333,-2.249872,0,-2.249872,-2.249872
1719,3,1719.29166666667,0,1,1,1
1719,4,1719.375,0,0.670194,0.670194,0.670194
1719,5,1719.45833333333,-1.5,0,-1.5,-1.5
1719,6,1719.54166666667,-2,0,-2,-2
1719,7,1719.625,-3,0,-3,-3
1719,8,1719.70833333333,-3,0,-3,-3
1719,9,1719.79166666667,-3,0,-3,-3
1719,10,1719.875,-3,0,-3,-3
1719,11,1719.95833333333,-3,0,-3,-3
1719,12,1720.04166666667,-2.709214,1.5,-1.209214,-2.709214
1720,1,1720.125,0,2,2,2
1720,2,1720.20833333333,0,2.245797,2.245797,2.245797
1720,3,1720.29166666667,0,2.245797,2.245797,2.245797
1720,4,1720.375,0,0,0,0
1720,5,1720.45833333333,0,2.487896,2.487896,2.487896
1720,6,1720.54166666667,-1,0.670194,-0.329806,-1
1720,7,1720.625,-0.670194,0,-0.670194,-0.670194
1720,8,1720.70833333333,0,2.249872,2.249872,2.249872
1720,9,1720.79166666667,0,2.646365,2.646365,2.646365
1720,10,1720.875,0,2.381728,2.381728,2.381728
1720,11,1720.95833333333,0,2.694956,2.694956,2.694956
1720,12,1721.04166666667,0,2.76406,2.76406,2.76406
1721,1,1721.125,0,3,3,3
1721,2,1721.20833333333,0,3,3,3
1721,3,1721.29166666667,0,3,3,3
1721,4,1721.375,0,3,3,3
1721,5,1721.45833333333,0,3.175638,3.175638,3.175638
1721,6,1721.54166666667,0,3.005612,3.005612,3.005612
1721,7,1721.625,-1,0,-1,-1
1721,8,1721.70833333333,0,1,1,1
1721,9,1721.79166666667,0,0.670194,0.670194,0.670194
1721,10,1721.875,-1,0,-1,-1
1721,11,1721.95833333333,0,1,1,1
1721,12,1722.04166666667,0,2,2,2
1722,1,1722.125,-1,0.670194,-0.329806,-1
1722,2,1722.20833333333,0,1,1,1
1722,3,1722.29166666667,0,1.340387,1.340387,1.340387
1722,4,1722.375,0,0.670194,0.670194,0.670194
1722,5,1722.45833333333,0,0,0,0
1722,6,1722.54166666667,0,0,0,0
1722,7,1722.625,0,1.5,1.5,1.5
1722,8,1722.70833333333,0,2.117092,2.117092,2.117092
1722,9,1722.79166666667,0,2,2,2
1722,10,1722.875,0,1.796638,1.796638,1.796638
1722,11,1722.95833333333,0,0,0,0
1722,12,1723.04166666667,0,1,1,1
1723,1,1723.125,0,1.340387,1.340387,1.340387
1723,2,1723.20833333333,0,2.107166,2.107166,2.107166
1723,3,1723.29166666667,0,2.249872,2.249872,2.249872
1723,4,1723.375,-1,0,-1,-1
1723,5,1723.45833333333,-1.340387,0,-1.340387,-1.340387
1723,6,1723.54166666667,-0.670194,0,-0.670194,-0.670194
1723,7,1723.625,-1,0,-1,-1
1723,8,1723.70833333333,0,1.5,1.5,1.5
1723,9,1723.79166666667,0,1.340387,1.340387,1.340387
1723,10,1723.875,0,0,0,0
1723,11,1723.95833333333,0,1.796638,1.796638,1.796638
1723,12,1724.04166666667,0,1.340387,1.340387,1.340387
1724,1,1724.125,0,0,0,0
1724,2,1724.20833333333,0,0,0,0
1724,3,1724.29166666667,0,1.5,1.5,1.5
1724,4,1724.375,0,2,2,2
1724,5,1724.45833333333,0,1.590945,1.590945,1.590945
1724,6,1724.54166666667,-1,0,-1,-1
1724,7,1724.625,-2,0,-2,-2
1724,8,1724.70833333333,-2.245797,0,-2.245797,-2.245797
1724,9,1724.79166666667,-2.245797,0,-2.245797,-2.245797
1724,10,1724.875,0,1,1,1
1724,11,1724.95833333333,-2.132482,0,-2.132482,-2.132482
1724,12,1725.04166666667,-0.670194,1,0.329806,1
1725,1,1725.125,0,0.670194,0.670194,0.670194
1725,2,1725.20833333333,-1,0,-1,-1
1725,3,1725.29166666667,0,1,1,1
1725,4,1725.375,-1.5,0,-1.5,-1.5
1725,5,1725.45833333333,0,1.5,1.5,1.5
1725,6,1725.54166666667,0,2,2,2
1725,7,1725.625,-1.5,0,-1.5,-1.5
1725,8,1725.70833333333,0,1.5,1.5,1.5
1725,9,1725.79166666667,0,2,2,2
1725,10,1725.875,0,2,2,2
1725,11,1725.95833333333,-1.5,0,-1.5,-1.5
1725,12,1726.04166666667,-2,0,-2,-2
1726,1,1726.125,0,1.5,1.5,1.5
1726,2,1726.20833333333,0,2,2,2
1726,3,1726.29166666667,0,2,2,2
1726,4,1726.375,0,2.245797,2.245797,2.245797
1726,5,1726.45833333333,-2,0,-2,-2
1726,6,1726.54166666667,-2,0,-2,-2
1726,7,1726.625,-2.245797,0,-2.245797,-2.245797
1726,8,1726.70833333333,-3,0,-3,-3
1726,9,1726.79166666667,-3,0,-3,-3
1726,10,1726.875,-2.487896,1,-1.487896,-2.487896
1726,11,1726.95833333333,-2.276043,0.670194,-1.605849,-2.276043
1726,12,1727.04166666667,0,1,1,1
1727,1,1727.125,0,1.340387,1.340387,1.340387
1727,2,1727.20833333333,0,1.590945,1.590945,1.590945
1727,3,1727.29166666667,0,2.245797,2.245797,2.245797
1727,4,1727.375,0,1.796638,1.796638,1.796638
1727,5,1727.45833333333,-1.5,0,-1.5,-1.5
1727,6,1727.54166666667,-2,0,-2,-2
1727,7,1727.625,-2.694956,0,-2.694956,-2.694956
1727,8,1727.70833333333,-3,0,-3,-3
1727,9,1727.79166666667,-3,0,-3,-3
1727,10,1727.875,-3,0,-3,-3
1727,11,1727.95833333333,-3,1,-2,-3
1727,12,1728.04166666667,-3,0.670194,-2.329806,-3
1728,1,1728.125,-2.81234,0,-2.81234,-2.81234
1728,2,1728.20833333333,-2.381728,1,-1.381728,-2.381728
1728,3,1728.29166666667,0,1.340387,1.340387,1.340387
1728,4,1728.375,0,0.670194,0.670194,0.670194
1728,5,1728.45833333333,-1,0,-1,-1
1728,6,1728.54166666667,-0.670194,0,-0.670194,-0.670194
1728,7,1728.625,0,1.5,1.5,1.5
1728,8,1728.70833333333,0,2,2,2
1728,9,1728.79166666667,0,2.245797,2.245797,2.245797
1728,10,1728.875,-1,1.796638,0.796638,1.796638
1728,11,1728.95833333333,-1.340387,0,-1.340387,-1.340387
1728,12,1729.04166666667,-2,0,-2,-2
1729,1,1729.125,0,1.5,1.5,1.5
1729,2,1729.20833333333,0,2,2,2
1729,3,1729.29166666667,-1.5,0,-1.5,-1.5
1729,4,1729.375,-1.340387,1,-0.340387,-1.340387
1729,5,1729.45833333333,0,2,2,2
1729,6,1729.54166666667,-1.5,0,-1.5,-1.5
1729,7,1729.625,-2,0,-2,-2
1729,8,1729.70833333333,-2.132482,0,-2.132482,-2.132482
1729,9,1729.79166666667,-2.694956,0,-2.694956,-2.694956
1729,10,1729.875,-2.76406,0,-2.76406,-2.76406
1729,11,1729.95833333333,-2.487896,0,-2.487896,-2.487896
1729,12,1730.04166666667,-2.601192,0,-2.601192,-2.601192
1730,1,1730.125,-2.107166,1,-1.107166,-2.107166
1730,2,1730.20833333333,0,2,2,2
1730,3,1730.29166666667,0,1.590945,1.590945,1.590945
1730,4,1730.375,0,1.796638,1.796638,1.796638
1730,5,1730.45833333333,0,2.369195,2.369195,2.369195
1730,6,1730.54166666667,0,2.84331,2.84331,2.84331
1730,7,1730.625,0,2.926341,2.926341,2.926341
1730,8,1730.70833333333,-1,2.40819,1.40819,2.40819
1730,9,1730.79166666667,-0.670194,2.249872,1.579678,2.249872
1730,10,1730.875,-1.590945,0,-1.590945,-1.590945
1730,11,1730.95833333333,0,1.5,1.5,1.5
1730,12,1731.04166666667,0,2,2,2
1731,1,1731.125,0,2,2,2
1731,2,1731.20833333333,0,2.694956,2.694956,2.694956
1731,3,1731.29166666667,0,2.76406,2.76406,2.76406
1731,4,1731.375,-1,2.132482,1.132482,2.132482
1731,5,1731.45833333333,-1.340387,0,-1.340387,-1.340387
1731,6,1731.54166666667,-1.590945,0,-1.590945,-1.590945
1731,7,1731.625,-0.670194,0,-0.670194,-0.670194
1731,8,1731.70833333333,-1,0,-1,-1
1731,9,1731.79166666667,-0.670194,0,-0.670194,-0.670194
1731,10,1731.875,0,0,0,0
1731,11,1731.95833333333,0,0,0,0
1731,12,1732.04166666667,0,0,0,0
1732,1,1732.125,0,0,0,0
1732,2,1732.20833333333,0,1.5,1.5,1.5
1732,3,1732.29166666667,0,2,2,2
1732,4,1732.375,0,2,2,2
1732,5,1732.45833333333,0,1.796638,1.796638,1.796638
1732,6,1732.54166666667,0,2.369195,2.369195,2.369195
1732,7,1732.625,0,3,3,3
1732,8,1732.70833333333,0,3,3,3
1732,9,1732.79166666667,0,3.440274,3.440274,3.440274
1732,10,1732.875,0,3.969547,3.969547,3.969547
1732,11,1732.95833333333,0,3.969547,3.969547,3.969547
1732,12,1733.04166666667,0,4,4,4
1733,1,1733.125,0,3.811136,3.811136,3.811136
1733,2,1733.20833333333,0,3.334744,3.334744,3.334744
